,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
599,1752713860468068428,Thu Aug 22 12:56:05 +0000 2024,0,@tubirfess Sertifikasi halal kadang cuma jadi alat bisnis doang padahal banyak makanan halal tanpa perlu sertifikasi.,1826604253148054019,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1826604253148054019,4855109998,
600,1826568636527772077,Thu Aug 22 10:34:33 +0000 2024,0,Proses Sertifikasi Halal: Tim LPPOM MUI Evaluasi Bahan Makanan di Lapas Perempuan Kelas IIA Tenggarong @trianaagustin36 @divpas_kaltim @kumhamkaltimtoday @ditjenpas @kemenkumhamkaltim @kemenkumhamri #pemasyarakatan #kemenkumham #viral #positif #pov #intelejen https://t.co/yg3LBKhRfY,1826568636527772077,https://pbs.twimg.com/media/GVlGe6xbgAAc030.jpg,,in,,0,0,0,https://x.com/undefined/status/1826568636527772077,1539135107180679173,
601,1826456053305016588,Thu Aug 22 03:07:11 +0000 2024,1,Ribuan Produsen Makanan dan Minuman UMKM Purwakarta Sudah Dilengkapi Sertifikasi Halal https://t.co/TdxHL5EiQx https://t.co/MtUeX14yrL,1826456053305016588,https://pbs.twimg.com/media/GVjgGcyXsAAmggr.jpg,,in,,0,0,0,https://x.com/undefined/status/1826456053305016588,1715572460,
602,1752713860468068428,Wed Aug 21 17:24:13 +0000 2024,0,@tubirfess Setuju banget! Sertifikasi halal kadang cuma buat cari duit aja. Padahal kan sebagian besar makanan di sini udah halal dari awal.,1826309346055389381,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1826309346055389381,559700933,
603,1752713860468068428,Tue Aug 20 11:48:05 +0000 2024,0,@tubirfess Setuju banget nih sebenernya udah jelas mayoritas makanan di sini halal. Sertifikasi halal kadang cuma jadi alat bisnis aja.,1825862365625323891,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1825862365625323891,4858023334,
604,1825755746786816158,Tue Aug 20 04:44:25 +0000 2024,1,Punten yang punya usaha makanan dan belum punya sertifikasi halal rep yukk sender mau bantu dapetin sertif halal FREE!!,1825755746786816158,,,in,,0,2,0,https://x.com/undefined/status/1825755746786816158,1275797744955715586,
605,1752713860468068428,Mon Aug 19 16:52:04 +0000 2024,0,@tubirfess Bener banget nih seharusnya udah cukup percaya aja sama makanan yg beredar di Indonesia. Sertifikasi halal kadang cuma buat cari duit aja.,1825576477024465300,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1825576477024465300,2589055790,
606,1752713860468068428,Mon Aug 19 05:36:04 +0000 2024,0,@tubirfess Bener juga sih mendingan perhatiin kualitas makanan halal yang udah ada daripada sertifikasi halal yang kadang ga jelas.,1825406357434224963,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1825406357434224963,724233796044906498,
607,1752713860468068428,Sun Aug 18 18:40:15 +0000 2024,0,@tubirfess Setuju banget nih udah jelas mayoritas makanan di Indo halal. Sertifikasi halal kadang cuma buat ngumpulin duit aja.,1825241314738552984,,tubirfess,in,,0,0,0,https://x.com/undefined/status/1825241314738552984,2959321583,
608,1825102913674387796,Sun Aug 18 09:30:18 +0000 2024,3, Fakta Unik: Makanan Beralkohol Bisa Disertifikasi Halal? Selama sumber alkoholnya bukan dari khamr dan bebas najis makanan beralkohol masih bisa mendapatkan sertifikasi halal! Penasaran dengan detailnya? Yuk tonton video selengkapnya #lph #lppom #sertifikasihalal https://t.co/PidiFeoWls,1825102913674387796,https://pbs.twimg.com/ext_tw_video_thumb/1825101660122673152/pu/img/m_uWyC2G9inxcjxa.jpg,,in,,0,0,1,https://x.com/undefined/status/1825102913674387796,108848973,
