,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
431,1990722330788835524,Tue Nov 18 10:02:44 +0000 2025,0,Diskominfo Banda Aceh: Pemko Banda Aceh Dorong SPPG Urus Sertifikasi Halal https://t.co/Jfa6jF1hH3,1990722330788835524,,,in,,0,0,0,https://x.com/undefined/status/1990722330788835524,3271056108,
432,1990721507564114273,Tue Nov 18 09:59:27 +0000 2025,0,emg sushi hiro blm sertifikasi halal ya guys???? gatau SUMPAH tapi enak,1990721507564114273,,,in,,0,3,0,https://x.com/undefined/status/1990721507564114273,1237352714679402497,
433,1990720179886538943,Tue Nov 18 09:54:11 +0000 2025,0,Ramen ichiran yg no pork no lard yang di Osaka kebakaran? Wew tutup dulu skrg gara2 abis kebakaran Sejujurnya itu ramen cuma no pork no lard doank belom ada sertifikasi halal nya sih cuma ya udh pernah nyoba dulu disana emang enak bgt.,1990720179886538943,,,in,,0,0,0,https://x.com/undefined/status/1990720179886538943,79126299,
434,1990711725516353693,Tue Nov 18 09:20:35 +0000 2025,0,Hasil Tiga Tahun Pendampingan UI: Kopi Tuang Lembah Colol Lolos Uji Laboratorium Siap Urus Sertifikasi Halal Menuju Ikon Baru Kopi Nusantara. Brand Kopi Tuang siap melangkah lbh jauh sbg duta kopi Manggarai Timur di kancah nasional dan internasional. https://t.co/sGWoIdXTfh https://t.co/2h8tXvimHo,1990711725516353693,https://pbs.twimg.com/media/G6BtwZ6bwAA42Qa.jpg,,in,,0,0,0,https://x.com/undefined/status/1990711725516353693,1866478058582257664,
435,1990687591461802167,Tue Nov 18 07:44:41 +0000 2025,0,Dampingi UMKM di Bangkalan Mahasiswa Trunojoyo Paparkan Urus Sertifikasi Halal https://t.co/YlYe5CEOf8 #beritaterkini #beritaviral #kabarterbaru #klikwarta #news #beritanasional,1990687591461802167,,,in,,0,0,0,https://x.com/undefined/status/1990687591461802167,823779030767833088,
436,1990687137231220748,Tue Nov 18 07:42:53 +0000 2025,0,Kuatkan Legalitas UMK Kemenkum Kalteng Dorong Percepatan Sertifikasi Merek dan Halal . . Selengkapnya =&gt; https://t.co/TnYe23O6jO #KementerianHukum #KemenkumKalteng #LayananHukumMakinMudah #Hajrianor https://t.co/QH5wyZGYGk,1990687137231220748,https://pbs.twimg.com/media/G6BXZBAaAAELKVI.jpg,,in,,0,0,0,https://x.com/undefined/status/1990687137231220748,1827874862221996032,
437,1990632007525908639,Tue Nov 18 06:38:04 +0000 2025,0,@NenkMonica Pake sertifikasi Halal menekan UKM dan perusahaan raksasa. Ntar pada gulung tikar banyak pengagguran akibat ulah pengungsi yemen tolol.,1990670826807648628,,NenkMonica,in,,0,0,0,https://x.com/undefined/status/1990670826807648628,1831597288755752960,
438,1990665580031193100,Tue Nov 18 06:33:27 +0000 2025,1,Bisa diminum untuk yg lagi diet jugaa! Btw ini udah sertifikasi halal jd aman yaahmenurutku rasanya manis tp ga yang too much gitu teksturnya juga sedikit kental Diminum 1 sendok aja sebelum beraktivitas &amp; 1 sendok pas malam sblm beristirahat. https://t.co/tT1a1MHZ27,1990669664268267773,,gloomyskies98,in,,0,1,1,https://x.com/undefined/status/1990669664268267773,1857240581896089600,
439,1990620178951122947,Tue Nov 18 06:17:56 +0000 2025,0,@halalindonesia_ wahhh makin mudah ya utk mendapatkan sertifikasi halal prosesnya gampang gk ribet lagi ,1990665760256258140,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990665760256258140,1817754403543326720,
440,1990620178951122947,Tue Nov 18 05:31:02 +0000 2025,0,@halalindonesia_ Informasi yang sangat bermanfaat! Terima kasih Halal Indonesia/BPJPH atas panduan yang jelas mengenai sertifikasi halal untuk produk luar negeri. ,1990653956083888432,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990653956083888432,1600663501164277760,
441,1990620178951122947,Tue Nov 18 05:26:42 +0000 2025,0,@halalindonesia_ yukk gaess pelaku usaha segera daftarkan produk mu untuk dapatkan sertifikasi halal Shg makin di percaya masyarakat dan mudah menembus pasar global,1990652866273685760,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990652866273685760,1753533223878172672,
442,1990644487568437496,Tue Nov 18 04:53:24 +0000 2025,0,Badan Penyelenggara Jaminan Produk Halal (BPJPH) mengikuti rapat bersama komisi VIII DPR RI Senin (17)11). Dalam rapat Kepala BPJPH Ahmad Haikal Hasan ingin penerapan sertifikat halal tak lagi ditunda. &gt;&gt; https://t.co/Gge5gLXL2C https://t.co/nfQ7bjF5ym,1990644487568437496,https://pbs.twimg.com/amplify_video_thumb/1990644167144546304/img/kHZTkaFmz5NWAjvt.jpg,,in,,0,0,0,https://x.com/undefined/status/1990644487568437496,1611693874933792768,
443,1990633807947637002,Tue Nov 18 04:10:58 +0000 2025,0,Badan Penyelenggara Jaminan Produk Halal (BPJPH) menegaskan setiap proses dalam sertifikasi halal harus dijalankan sesuai aturan tanpa ruang kompromi. Kepala BPJPH Ahmad Haikal Hasan menyebut tidak ada toleransi bagi pelaku usaha yang mencoba mencari celah termasuk menyuap https://t.co/3DT7HJZ6Ef,1990633807947637002,https://pbs.twimg.com/media/G6AmoG_a4AAXWdf.jpg,,in,,0,1,1,https://x.com/undefined/status/1990633807947637002,23343960,
444,1990620245506339147,Tue Nov 18 03:17:05 +0000 2025,0,Video BPJPH Ogah Sertifikasi Halal Ditunda Lagi: Kalau Nggak Dipaksa Susah https://t.co/D65LUW6dzA,1990620245506339147,,,in,,0,0,0,https://x.com/undefined/status/1990620245506339147,1611693874933792768,
445,1990586843101118796,Tue Nov 18 01:04:21 +0000 2025,0,Mahasiswa Trunojoyo Dampingi UMKM di Bangkalan Dapatkan Sertifikasi Halal @TV9NUsantara https://t.co/NoLq0E9iat,1990586843101118796,,,in,,0,0,1,https://x.com/undefined/status/1990586843101118796,1749334907271380992,
446,1990024315698655609,Mon Nov 17 17:37:48 +0000 2025,0,@pipiiutt @fuyuxis Materi doank mah anak masih kuliah ato sekolah pun bisa. Tapi kalo sertifikasi dan audit itu yang susah. Makanya kalo perusahaan udah ada sertifikat kyk ISO Halal AIB Kosher dll itu jadi nilai jual dan kepercayaan pelanggan. Kebetulan di perusahaan tmpt kmren semua punya.,1990474464258379805,,pipiiutt,in,,0,0,0,https://x.com/undefined/status/1990474464258379805,484640122,
447,1990401512464392701,Mon Nov 17 13:55:22 +0000 2025,0,@halalindonesia_ Layanan Sertifikasi Halal On The Spot ini sangat membantu. Prosesnya jadi lebih cepat dan mudah. Terima kasih BPJPH!,1990418486540345364,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990418486540345364,1600663501164277760,
448,1990416369532408028,Mon Nov 17 13:46:57 +0000 2025,0,Permen Mint Bebas Gula Rasa Buah Mengandung Vit C dan Sea Salt 0% Sugar Free 38gr Dengan Sertifikasi Halal Badan POM Anggur Bunga Candy Lemon Manis Peach Leci Asam Snacks Food https://t.co/cWS32eA3ED,1990416369532408028,,,in,,0,0,0,https://x.com/undefined/status/1990416369532408028,72039721,
449,1990401512464392701,Mon Nov 17 13:39:43 +0000 2025,0,@halalindonesia_ Layanan yang sangat membantu bagi para pelaku UMK untuk mendapatkan sertifikasi halal! ,1990414551624614133,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990414551624614133,1947254681111285760,
450,1990401512464392701,Mon Nov 17 13:38:16 +0000 2025,0,@halalindonesia_ Programnya keren banget! Layanan Sertifikasi Halal On The Spot ini benar-benar membantu UMK yang butuh proses cepat dan jelas. Sosialisasi pendampingan sampai verifikasi dilakukan langsung di tempat bikin pelaku usaha jadi makin mudah dan paham pentingnya sertifikasi halal.,1990414185952370940,,halalindonesia_,in,,0,0,0,https://x.com/undefined/status/1990414185952370940,1868975613102747648,
451,1990401512464392701,Mon Nov 17 12:47:55 +0000 2025,0,Dengan kolaborasi pendamping PPH verifikator LP3H dan penyuluh agama layanan ini menjadi wujud komitmen BPJPH mempercepat sertifikasi halal sekaligus meningkatkan literasi halal UMK di seluruh daerah.,1990401515224269305,,halalindonesia_,in,,0,1,0,https://x.com/undefined/status/1990401515224269305,998827377370120193,
452,1990401512464392701,Mon Nov 17 12:47:55 +0000 2025,2,BPJPH hadir langsung di 11 titik di Pulau Jawa lewat Layanan Sertifikasi Halal On The Spot! Mulai dari sosialisasi self declare pendampingan pengisian dokumen hingga verifikasi. Semua dilakukan on the spot untuk mempermudah proses sertifikasi halal UMK. https://t.co/kpuUUkjKZu,1990401512464392701,https://pbs.twimg.com/ext_tw_video_thumb/1990401179743133696/pu/img/SufDtD8IBHuzoI1a.jpg,,in,,0,22,0,https://x.com/undefined/status/1990401512464392701,998827377370120193,
453,1990397788023324937,Mon Nov 17 12:33:07 +0000 2025,0,Sertifikasi halal saat ini tidak hanya berkaitan dengan aspek religius masyarakat Muslim tetapi telah berkembang menjadi kebutuhan ekonomi. https://t.co/WOYtziXmrV,1990397788023324937,,,in,,0,0,0,https://x.com/undefined/status/1990397788023324937,1666299675329298433,
454,1990352209025118702,Mon Nov 17 09:32:00 +0000 2025,0,BPJPH perkuat kerja sama halal dengan Turki bahas standarisasi dan skema sertifikasi halal https://t.co/M9nOuo6nql https://t.co/CVNLRkh5li,1990352209025118702,https://pbs.twimg.com/media/G57KAVIaMAArxIq.png,,in,,0,0,0,https://x.com/undefined/status/1990352209025118702,1006054070077964289,
455,1990347427388227915,Mon Nov 17 09:13:00 +0000 2025,0,Pemerintah memberikan waktu pelaku usaha untuk melakukan sertifikasi halal pada semua produk hingga Oktober 2026. https://t.co/JdRU03FamB,1990347427388227915,,,in,,0,0,0,https://x.com/undefined/status/1990347427388227915,135795460,
456,1990344823824580989,Mon Nov 17 09:02:39 +0000 2025,0,DPPKP Banda Aceh: DP2KP Banda Aceh Terima Kunjungan Tim Visitasi Lapangan Sertifikasi Halal MBG https://t.co/9Dj2cTwJxb,1990344823824580989,,,in,,0,0,0,https://x.com/undefined/status/1990344823824580989,3271056108,
457,1990332490666672337,Mon Nov 17 08:55:27 +0000 2025,45,@hrdbacot Dapur2 MBG mulai tahun depan wajib sertifikasi HACCP dan ada Chef tersertifikasi Kl tahun ini masih proses SLHS dan Halal itu aja byk yg belum lolos dlm 2 bulanan ini ,1990343010442453435,,hrdbacot,in,,0,1,4,https://x.com/undefined/status/1990343010442453435,50509502,
458,1990333177068736657,Mon Nov 17 08:16:22 +0000 2025,0,Jemput Bola BPJPH Gelar Layanan Sertifikasi Halal On The Spot di 11 Lokasi https://t.co/g7fgF9ONdn,1990333177068736657,,,in,,0,0,0,https://x.com/undefined/status/1990333177068736657,224204467,
459,1990332882351460373,Mon Nov 17 08:15:12 +0000 2025,1,Industri halal Indonesia terus berkembang seiring meningkatnya permintaan produk halal. Tantangannya? Sertifikasi yang rumit dan birokrasi berbelit. Baca selengkapnya di laman https://t.co/0qOj40JQwI #IndustriHalal #EkonomiSyariah #FEBUGM #SekloahBisnis,1990332882351460373,,,in,,0,0,0,https://x.com/undefined/status/1990332882351460373,2829214908,
460,1990306407065776254,Mon Nov 17 06:30:00 +0000 2025,0,Kepala Badan Penyelenggara Jaminan Produk Halal (BPJPH) Ahmad Haikal Hasan menegaskan komitmen BPJPH dalam memastikan setiap produsen terutama pelaku usaha mikro kecil dan menengah (UMKM) mendapatkan kemudahan untuk naik kelas melalui sertifikasi halal. #SmartNews @kompascom https://t.co/bWzh00jZes,1990306407065776254,https://pbs.twimg.com/media/G57PErgbcAAc0F_.jpg,,in,,0,0,0,https://x.com/undefined/status/1990306407065776254,177084452,
461,1990302282123243556,Mon Nov 17 06:13:36 +0000 2025,5,Saya rasa ada benar nya apapun yg dijual ke masyarakat harus ada sertifikasi (lepas dari sertifkat halal ya...) misal helm yg ber SNI kita lihat lebih aman dipakai bobibos jika aman dipakai PD kendaraan pastinya akan sangat bermanfaat. Murah pula. ,1990302282123243556,,,in,,0,1,0,https://x.com/undefined/status/1990302282123243556,1592905154616954881,
462,1990292018518777940,Mon Nov 17 05:32:51 +0000 2025,0,Melalui sesi edukasi diskusi dan pengenalan standar halal mereka memahami bagaimana sertifikasi inovasi dan kepemimpinan berperan membuka akses ke industri halal dunia.,1990292027242840406,,lppom_mui,in,,0,1,0,https://x.com/undefined/status/1990292027242840406,108848973,
463,1990272875673325622,Mon Nov 17 04:16:45 +0000 2025,0,BPJPH: Selain Lindungi Konsumen Sertifikasi Halal Sudah Jadi Lifestyle https://t.co/RDpmcwgjsf,1990272875673325622,,,in,,0,0,0,https://x.com/undefined/status/1990272875673325622,1012174601055449088,
