"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1998032355769065891","Mon Dec 08 14:10:09 +0000 2025","0","Apakah Pixy Perfect Fit Two Way Cake 05 Natural White Sudah BPOM dan Halal? https://t.co/kEEQpUjhNw","1998032355769065891","","","in","","0","0","0","https://x.com/undefined/status/1998032355769065891","1641550532572778496",
"1998028726882464041","Mon Dec 08 13:55:44 +0000 2025","0","Apakah SR12 Skincare Deodorant Premium Sudah BPOM dan Halal? https://t.co/JEL6iKJVcJ","1998028726882464041","","","in","","0","0","0","https://x.com/undefined/status/1998028726882464041","1641550532572778496",
"1998027348160205279","Mon Dec 08 13:50:16 +0000 2025","0","Apakah Nahda Skincare Acne Exclusive Night Cream Sudah BPOM dan Halal? https://t.co/8NpgFIH39f","1998027348160205279","","","in","","0","0","0","https://x.com/undefined/status/1998027348160205279","1641550532572778496",
"1998026190838448330","Mon Dec 08 13:45:40 +0000 2025","0","Apakah Dr. Oky Pratama Exclusive Day Cream 1 NF Sudah BPOM dan Halal? https://t.co/OIzYxkxqiB","1998026190838448330","","","in","","0","0","0","https://x.com/undefined/status/1998026190838448330","1641550532572778496",
"1998025085144481859","Mon Dec 08 13:41:16 +0000 2025","0","Apakah Pond s Bright Beauty Serum Day Cream Sudah BPOM dan Halal? https://t.co/zCZsjXUmFl","1998025085144481859","","","in","","0","0","0","https://x.com/undefined/status/1998025085144481859","1641550532572778496",
"1998023534967451783","Mon Dec 08 13:35:06 +0000 2025","0","Apakah Loveles Moisturizing Gel Sudah BPOM dan Halal? https://t.co/hhDHRpKvOV","1998023534967451783","","","in","","0","0","0","https://x.com/undefined/status/1998023534967451783","1641550532572778496",
"1998022254991683813","Mon Dec 08 13:30:01 +0000 2025","0","Apakah Clorismen Brightening Serum Sudah BPOM dan Halal? https://t.co/5tfhF05RI9","1998022254991683813","","","in","","0","0","0","https://x.com/undefined/status/1998022254991683813","1641550532572778496",
"1998021187214172286","Mon Dec 08 13:25:47 +0000 2025","0","Apakah Wardah Lightening Cleansing Milk Sudah BPOM dan Halal? https://t.co/NcQC6swTYn","1998021187214172286","","","in","","0","0","0","https://x.com/undefined/status/1998021187214172286","1641550532572778496",
"1998019781795131417","Mon Dec 08 13:20:12 +0000 2025","0","Apakah Vaseline Healthy Bright Lotion Sudah BPOM dan Halal? https://t.co/yEqkM8dYsX","1998019781795131417","","","in","","0","0","0","https://x.com/undefined/status/1998019781795131417","1641550532572778496",
"1998018800206459225","Mon Dec 08 13:16:18 +0000 2025","0","Apakah Skintific Light Serum Sunscreen SPF50 PA ++++ Sudah BPOM dan Halal? https://t.co/dnA8A4G9px","1998018800206459225","","","in","","0","0","0","https://x.com/undefined/status/1998018800206459225","1641550532572778496",
"1998017284770865600","Mon Dec 08 13:10:16 +0000 2025","0","Apakah Dazzle Me Ink-Licious Liptint R696 Touch Down Sudah BPOM dan Halal? https://t.co/X2acu4Vfcr","1998017284770865600","","","in","","0","0","0","https://x.com/undefined/status/1998017284770865600","1641550532572778496",
"1998016083828289580","Mon Dec 08 13:05:30 +0000 2025","0","Apakah Dazzle Me Get a Grip! Makeup Setting Spray Sudah BPOM dan Halal? https://t.co/k9ierDC5x8","1998016083828289580","","","in","","0","0","0","https://x.com/undefined/status/1998016083828289580","1641550532572778496",
"1998014870076416055","Mon Dec 08 13:00:41 +0000 2025","0","Apakah Watsons Strawberry Scented Cream Body Wash Sudah BPOM dan Halal? https://t.co/H6zRPhxXWJ","1998014870076416055","","","in","","0","0","0","https://x.com/undefined/status/1998014870076416055","1641550532572778496",
"1998013595960189295","Mon Dec 08 12:55:37 +0000 2025","0","Apakah Vaseline Lip Rosy Lips Care Sudah BPOM dan Halal? https://t.co/9M8GdITYs7","1998013595960189295","","","in","","0","0","0","https://x.com/undefined/status/1998013595960189295","1641550532572778496",
"1998012398758920316","Mon Dec 08 12:50:51 +0000 2025","0","Apakah Marina Hand &amp; Body Lotion UV White Extra SPF 30 PA++ Sudah BPOM dan Halal? https://t.co/U4B2oj3cku","1998012398758920316","","","in","","0","0","0","https://x.com/undefined/status/1998012398758920316","1641550532572778496",
"1998011185191612621","Mon Dec 08 12:46:02 +0000 2025","0","Apakah Gatsby Styling Pomade B Sudah BPOM dan Halal? https://t.co/nYcgykxIeu","1998011185191612621","","","in","","0","0","0","https://x.com/undefined/status/1998011185191612621","1641550532572778496",
"1998009735929561413","Mon Dec 08 12:40:16 +0000 2025","0","Apakah Salsa Hans Jebb Gel Skin Cleaner Lemon Breeze Sudah BPOM dan Halal? https://t.co/XG7X0gKyJd","1998009735929561413","","","in","","0","0","0","https://x.com/undefined/status/1998009735929561413","1641550532572778496",
"1998008458185232636","Mon Dec 08 12:35:12 +0000 2025","0","Apakah Johnson s Blossoms Baby Powder Sudah BPOM dan Halal? https://t.co/vJdvrgT9oF","1998008458185232636","","","in","","0","0","0","https://x.com/undefined/status/1998008458185232636","1641550532572778496",
"1998007208873976310","Mon Dec 08 12:30:14 +0000 2025","0","Apakah Viva Milk Cleanser Lemon Sudah BPOM dan Halal? https://t.co/kJsH6KCa4y","1998007208873976310","","","in","","0","0","0","https://x.com/undefined/status/1998007208873976310","1641550532572778496",
"1998006164492284330","Mon Dec 08 12:26:05 +0000 2025","0","Apakah Himalaya Since 1930 Purifying Neem Mask Sudah BPOM dan Halal? https://t.co/FXcvVWCyop","1998006164492284330","","","in","","0","0","0","https://x.com/undefined/status/1998006164492284330","1641550532572778496",
"1998003692684165159","Mon Dec 08 12:16:16 +0000 2025","0","Apakah Y.O.U Hy! Amino Bye-Byeteria Anti Bacterial Facial Wash Sudah BPOM dan Halal? https://t.co/GeBUdJBra2","1998003692684165159","","","in","","0","0","0","https://x.com/undefined/status/1998003692684165159","1641550532572778496",
"1998002399181758607","Mon Dec 08 12:11:07 +0000 2025","0","Apakah Glad2glow Centella 2% Salicylic Acid Power Acne Serum Sudah BPOM dan Halal? https://t.co/txTWxm1Zyr","1998002399181758607","","","in","","0","0","0","https://x.com/undefined/status/1998002399181758607","1641550532572778496",
"1995086700171989060","Mon Dec 08 10:32:17 +0000 2025","0","@halalindonesia_ @arafatea Sertifikat halal pada produk UMKM sangat membantu dalam meyakinkan konsumen dan lebih mudah diterima oleh negara tujuan ekspor","1997977526673821928","","halalindonesia_","in","","0","0","0","https://x.com/undefined/status/1997977526673821928","1784803903143608320",
"1995086700171989060","Mon Dec 08 10:26:11 +0000 2025","0","@halalindonesia_ @arafatea Adanya sertifikat produk halal menjadikan produk UMK semakin dipercaya konsumen dan lebih bisa diterima oleh negara tujuan ekspor","1997975990560322045","","halalindonesia_","in","","0","0","0","https://x.com/undefined/status/1997975990560322045","1729714756041535488",
"1997964447152009557","Mon Dec 08 09:40:19 +0000 2025","0","Coba lihat produk ini! https://t.co/s7wgm3SVbp","1997964447152009557","","","in","","0","0","0","https://x.com/undefined/status/1997964447152009557","1819189211087753217",
"1997933454038802602","Mon Dec 08 07:37:09 +0000 2025","1","YP Hevea raih pengiktirafan di WHEA 2024! Produk YP Retort memenangi Technology &amp; Innovation Excellence Award di World Halal Excellence Award 2024 anjuran HDC. Dengan Pensijilan Halal yang baru diterima kejayaan ini membuka ruang YP meneroka pasaran lebih luas. https://t.co/3YeaCH6Ph8","1997933454038802602","https://pbs.twimg.com/media/G7oVa7vaYAAiD1m.jpg","","in","","0","1","0","https://x.com/undefined/status/1997933454038802602","262409207",
"1996397354589790261","Mon Dec 08 06:54:00 +0000 2025","0","@halalindonesia_ Terima kasih sudah berbagi informasi tentang cara pembuatan sertifikasi halal reguler. Informasi ini sangat berguna membantu banyak orang yang ingin mendapatkan sertifikasi halal untuk produk-produk mereka","1997922595170345216","","halalindonesia_","in","","0","0","0","https://x.com/undefined/status/1997922595170345216","1885993094996525056",
