"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1945400384933314837","Wed Jul 16 08:29:30 +0000 2025","0","Majelis Ulama Indonesia baru saja mengeluarkan fatwa terkait Sound Horeg. Isinya mendukung fatwa MUI Pasuruan sebelumnya yang menyatakan bahwa penggunaan sound melebihi ambang batas kewajaran adalah haram.","1945400387504324711","","kepanjen_kita","in","","0","1","0","https://x.com/undefined/status/1945400387504324711","1945918382",
"1945328504960376910","Wed Jul 16 03:43:52 +0000 2025","0","Majelis Ulama Indonesia (MUI) Jawa Timur mengeluarkan sejumlah fatwa haram terkait penggunaan sound horeg. Selain itu MUI Jatim juga mendesak Kementerian Hukum (Kemenkum) tidak berikan legalitas Hak Kekayaan Intelektual (HKI) untuk sound horeg. https://t.co/8K2in3rsGj https://t.co/GY6ZVvPYIG","1945328504960376910","https://pbs.twimg.com/media/Gv8X6D7a4AAuycK.jpg","","in","","0","0","0","https://x.com/undefined/status/1945328504960376910","1453556416522768386",
"1945299853354938430","Wed Jul 16 01:50:01 +0000 2025","0","Majelis Ulama Indonesia (MUI) Jawa Timur mengeluarkan sejumlah fatwa haram terkait penggunaan sound horeg. Selain itu MUI Jatim juga mendesak Kementerian Hukum (Kemenkum) tidak berikan legalitas Hak Kekayaan Intelektual (HKI) untuk sound horeg. https://t.co/8K2in3qUQL https://t.co/vqIjzNS1BE","1945299853354938430","https://pbs.twimg.com/media/Gv8X6D7a4AAuycK.jpg","","in","","0","0","0","https://x.com/undefined/status/1945299853354938430","1453556416522768386",
"1945293163910029649","Wed Jul 16 01:23:26 +0000 2025","4","Majelis Ulama Indonesia (MUI) Jawa Timur secara resmi mengeluarkan fatwa haram bagi penggunaan sound horeg dengan volume keras yang mengganggu ketertiban umum dan mengandung unsur maksiat di dalamnya. Fatwa tersebut tertuang dalam Fatwa Nomor 1 Tahun 2025 tentang Penggunaan https://t.co/sCdNpvHisl","1945293163910029649","https://pbs.twimg.com/media/Gv8Rz8CXwAA2ucG.jpg","","in","","0","1","1","https://x.com/undefined/status/1945293163910029649","41730943",
"1945273100259471802","Wed Jul 16 00:03:43 +0000 2025","0","Aturan yang mengatur terkait sound system berlebihan atau sound horeg di Kota Batu ternyata sudah dikeluarkan oleh Majelis Ulama Indonesia (MUI) Kota Batu #MorningBreakfast #KBFM #RadioKalimaya #RadioSebayaMudaMalangRaya #RadioAnakMuda #RadioDewasaMuda https://t.co/1UiJuHgCRq","1945273100259471802","","","in","","0","0","0","https://x.com/undefined/status/1945273100259471802","1914885191933550593",
"1945120854137794779","Tue Jul 15 13:58:44 +0000 2025","0","Majelis Ulama Indonesia (MUI) Jawa Timur ngetokne sejumlah fatwa harom terkait penggunaan sound horeg. Liyane ngunu MUI Jatim yo ndesak Kementerian Hukum (Kemenkum) ndak maringi legalitas Hak Kekayaan Intelektual (HKI) kanggo sound horeg. #foto @detik_jatim #KacamataTulungagung https://t.co/qKBGJsgxQA","1945120854137794779","https://pbs.twimg.com/media/Gv51GT3aMAAQs76.jpg","","in","","0","0","0","https://x.com/undefined/status/1945120854137794779","1009332834681516034",
"1945090981142937685","Tue Jul 15 12:00:02 +0000 2025","1","KETUA PP Muhammadiyah Anwar abbas menanggapi terkait dengan Fatwa Majelis Ulama Indonesia (MUI) Jawa Timur yang mengharamkan sound horeg. https://t.co/N3ct776eMD","1945090981142937685","","","in","","0","0","0","https://x.com/undefined/status/1945090981142937685","68930552",
"1945089758788559078","Tue Jul 15 11:55:11 +0000 2025","0","Majelis Ulama Indonesia Jawa Timur (MUI Jatim) resmi mengeluarkan fatwa haram untuk sound horeg. MUI Jatim menganggap sound horeg mengganggu ketertiban masyarakat dan membawa banyak dampak negatif terhadap masyarakat. #sinpotv #mui #jatim #soundhoreg #haram #news Ikuti juga https://t.co/d87ljNYHJu","1945089758788559078","https://pbs.twimg.com/amplify_video_thumb/1945082030221643776/img/FyCyruTPmYGmcnbD.jpg","","in","","0","0","0","https://x.com/undefined/status/1945089758788559078","1012174601055449088",
"1945057194623557821","Tue Jul 15 09:45:47 +0000 2025","160","Fenomena sound horeg atau arak-arakan musik berspeaker besar tengah menjadi polemik di Jawa Timur. Setelah Pondok Pesantren Radlatul Ulum Besuk Pasuruan mengeluarkan fatwa haram melalui Forum Satu Muharam 1447 H Majelis Ulama Indonesia (MUI) Jawa Timur turut mendukung dan https://t.co/7bHHBMpbgw","1945057194623557821","https://pbs.twimg.com/amplify_video_thumb/1945056344668553216/img/OoXiJYb_5uN74aqH.jpg","","in","","9","20","90","https://x.com/undefined/status/1945057194623557821","759692754985242625",
"1945041898487374306","Tue Jul 15 08:45:00 +0000 2025","2","Terima banyak pengaduan karena dinilai mengganggu kenyamanan dan keamanan Majelis Ulama Indonesia (MUI) Provinsi Jawa Timur resmi mengeluarkan fatwa haram terkait penggunaan sound horeg. Hal ini disampaikan oleh M. Hasan Ubaidillah selaku Sekretaris MUI Jawa Timur Selasa https://t.co/vqsPhLd5S7","1945041898487374306","https://pbs.twimg.com/amplify_video_thumb/1945039856565940224/img/O9_NYRYAUNsJe4I-.jpg","","in","","0","0","1","https://x.com/undefined/status/1945041898487374306","121640063",
"1945026711302595005","Tue Jul 15 07:44:39 +0000 2025","0","MUI Jatim Keluarkan Fatwa Haram Sound Horeg Pemerintah Diminta Bikin Regulasi Majelis Ulama Indonesia (MUI) Jawa Timur secara resmi mengeluarkan fatwa yang mengharamkan penggunaan sound horeg. https://t.co/TdxMoAy9sQ https://t.co/qvzX9SjBQv","1945026711302595005","https://pbs.twimg.com/media/Gv4ffG2XwAAS117.jpg","","in","","0","0","0","https://x.com/undefined/status/1945026711302595005","155169715",
"1944981500057018729","Tue Jul 15 04:45:00 +0000 2025","0","Ketua PP Muhammadiyah Anwar abbas menanggapi terkait dengan Fatwa Majelis Ulama Indonesia (MUI) Jawa Timur yang mengharamkan sound horeg. Menurutnya hidup bermasyarakat perlu diatur agar tercipta ketertiban dan kedamaian di tengah-tengah masyarakat. https://t.co/N3ct776MCb","1944981500057018729","","","in","","0","0","0","https://x.com/undefined/status/1944981500057018729","68930552",
"1944977530802364585","Tue Jul 15 04:29:13 +0000 2025","0","KETUA PP Muhammadiyah Anwar abbas menanggapi terkait dengan Fatwa Majelis Ulama Indonesia (MUI) Jawa Timur yang mengharamkan sound horeg https://t.co/N3ct776eMD","1944977530802364585","","","in","","0","0","0","https://x.com/undefined/status/1944977530802364585","68930552",
"1944963716916851124","Tue Jul 15 03:34:20 +0000 2025","0","Setelah Majelis Ulama Indonesia (MUI) mengeluarkan fatwa haram terhadap fenomena sound horeg yang dinilai membawa mudarat lebih besar daripada manfaat kini muncul tren baru: sound horeg berkonsep halal. Gimana komentar kalian? Vt/wahyu_doremi #infomalangan https://t.co/eLZAciKt1L","1944963716916851124","https://pbs.twimg.com/amplify_video_thumb/1944963612004483072/img/bZ86A8m0R5C1frGW.jpg","","in","","0","1","0","https://x.com/undefined/status/1944963716916851124","1453556416522768386",
"1942871308619980806","Wed Jul 09 08:59:51 +0000 2025","1","Majelis Ulama Indonesia (MUI) Kabupaten Bekasi resmi membuka Pendidikan Kader Ulama (PKU) Angkatan ke-3 Tahun 2025 melalui kegiatan Stadium Generale di Gedung Swatantra Wibawa Mukti Rabu (9/7). https://t.co/DREK6b8M3J","1942871308619980806","https://pbs.twimg.com/media/GvZ3HfYXYAAt5oR.jpg","","in","","0","1","0","https://x.com/undefined/status/1942871308619980806","834221193485901824",
"1942825731068993890","Wed Jul 09 05:58:44 +0000 2025","1","Kapolda Bengkulu Irjen Pol Mardiyono S.IK. https://t.co/XNgp0rRf9a didampingi Dirbinmas Kabid Propam dan Kabidhumas Polda Bengkulu melaksanakan kunjungan silaturahmi dan audiensi ke Kantor Majelis Ulama Indonesia (MUI) Provinsi Bengkulu. #polriuntukmasyarakat #kapoldabengkulu https://t.co/foFHeuQSNC","1942825731068993890","https://pbs.twimg.com/amplify_video_thumb/1942825445067509761/img/u6eZcP_vfJ5IqpRY.jpg","","in","","0","0","0","https://x.com/undefined/status/1942825731068993890","782841426723745792",
"1942775351819788483","Wed Jul 09 02:38:33 +0000 2025","102","Negara Mana Yang Maju Karena Sound Horeg??? Sound Horeg Membuat Negara Maju Sound Horeg Membuat Rakyat Dungu Pengusaha Sound Horeg Sebut Fatwa MUI Hambat Indonesia Jadi Negara Maju Fatwa haram sound horeg dari Majelis Ulama Indonesia (MUI) mendapatkan tanggapan dari https://t.co/KNLdvkYDjb","1942775351819788483","https://pbs.twimg.com/media/GvYf4g8WMAAJA16.jpg","","in","","8","48","38","https://x.com/undefined/status/1942775351819788483","1875086359578472450",
"1942593786057744777","Wed Jul 09 00:35:34 +0000 2025","5","Ustad Farid Ahmad Ketua Partai PDRI dan Tokoh Islam Pendiri Majelis Intelektual MIUMI (Majelis Intelektual Ulama Muda Indonesia) Islam Terrorist!!!! https://t.co/YlH41VMYTt","1942744403585728850","https://pbs.twimg.com/ext_tw_video_thumb/1942744277743984641/pu/img/73dO0q8BiMmHbPfq.jpg","JkBataona_09","in","","0","0","2","https://x.com/undefined/status/1942744403585728850","1716481376420274176",
"1942585776468025467","Tue Jul 08 14:05:15 +0000 2025","0","Majelis Ulama Indonesia (MUI) mengeluarkan fatwa yang menyatakan sound horeg haram memicu reaksi keras dari pelaku usaha di Blitar. Pengusaha menilai fatwa ini perlu ditinjau ulang karena dapat menghambat kemajuan Indonesia sebagai negara berkembang. Saiful perintis sound https://t.co/JClDLrtieZ","1942585776468025467","https://pbs.twimg.com/amplify_video_thumb/1942585416911073280/img/PF6cB8OqN6oJ1ou2.jpg","","in","","0","0","0","https://x.com/undefined/status/1942585776468025467","502140136",
"1942566254549582171","Tue Jul 08 12:51:27 +0000 2025","0","@meng__halu WKWKWK Majelis Ulama Indonesia","1942567205042020841","","meng__halu","in","","0","2","0","https://x.com/undefined/status/1942567205042020841","1475532067370766337",
"1942497474125652114","Tue Jul 08 08:14:22 +0000 2025","9","wujudkan sound horeg terbang by 2030 Pengusaha sound horeg di Blitar keberatan dengan fatwa haram Majelis Ulama Indonesia (MUI) mengenai sound horeg . Mereka berpendapat bahwa fatwa tersebut perlu ditinjau ulang karena dianggap menghambat kemajuan dan perkembangan Indonesia. https://t.co/VrzbXXFZFg","1942497474125652114","https://pbs.twimg.com/media/GvUi6xzaYAAs2II.jpg","","in","","0","0","2","https://x.com/undefined/status/1942497474125652114","1215602480",
"1942485940783702179","Tue Jul 08 07:28:32 +0000 2025","0","Fatwa haram sound horeg dari Majelis Ulama Indonesia (MUI) mendapatkan tanggapan dari pelaku usaha sound horeg di Blitar. Pelaku usaha menilai fatwa ini perlu dikaji kembali karena dinilai membuat Indonesia kian sulit untuk menjadi negara maju dan berkembang. https://t.co/cXwsV72heX","1942485940783702179","https://pbs.twimg.com/media/GvUYdmdaYAUTtG_.jpg","","in","","0","0","0","https://x.com/undefined/status/1942485940783702179","1453556416522768386",
"1942431265229042112","Tue Jul 08 03:51:16 +0000 2025","21"," Kalau pandangan kami kegiatan sound horeg ini jelas haram karena lebih banyak mudharat-nya daripada manfaatnya ujar Juru Bicara Majelis Ulama Indonesia (MUI) Kabupaten Blitar Jamil Mashadi. / #soundhoreg #Blitar https://t.co/Wq7J4GkDJP","1942431265229042112","","","in","","1","8","7","https://x.com/undefined/status/1942431265229042112","23343960",
"1941422499981668636","Sat Jul 05 09:02:48 +0000 2025","11","Ponpes Besuk Pasuruan melalui Forum Satu Muharram 1447 H mengeluarkan fatwa bahwa penggunaan sound horeg adalah haram. Keputusan ini disambut dengan pemahaman oleh Majelis Ulama Indonesia (MUI). Hasil bahtsul masail tersebut bisa dipahami ujar Ketua Bidang Fatwa MUI https://t.co/GvdhHUkduV","1941422499981668636","https://pbs.twimg.com/media/GvFReCoWYAIR_oh.jpg","","in","","0","1","8","https://x.com/undefined/status/1941422499981668636","46693036",
"1941301827192094845","Sat Jul 05 01:03:17 +0000 2025","483","Pondok Pesantren di Pasuruan mengeluarkan fatwa sound horeg adalah haram. Majelis Ulama Indonesia bisa memahami fatwa tersebut. https://t.co/h3Ou1jKSNq","1941301827192094845","","","in","","5","37","91","https://x.com/undefined/status/1941301827192094845","69183155",
"1940989119494345180","Fri Jul 04 04:20:42 +0000 2025","0","Majelis Ulama Indonesia (MUI) Jawa Timur mengeluarkan pernyataan tegas soal polemik sound horeg. Sikap MUI Jatim diambil atas dasar ketertiban umum dan kenyamanan masyarakat. https://t.co/NDUFJRA2Js","1940989119494345180","https://pbs.twimg.com/media/Gu_HT88bsAAdi6K.jpg","","in","","0","1","0","https://x.com/undefined/status/1940989119494345180","962135283452993536",
"1940395140125806950","Wed Jul 02 13:00:26 +0000 2025","2","Majelis Ulama Indonesia (MUI) Jawa Timur menyatakan dukungannya terhadap fatwa haram penggunaan sound horeg yang dikeluarkan oleh Pondok Pesantren Besuk Pasuruan. Sound horeg adalah sistem audio berdaya tinggi yang kerap digunakan dalam pesta rakyat pawai atau acara publik https://t.co/3wzJ2y78H7","1940395140125806950","https://pbs.twimg.com/media/Gu2rFJ_WkAEZHiX.jpg","","in","","0","0","1","https://x.com/undefined/status/1940395140125806950","48359478",
"1940308705444339724","Wed Jul 02 07:16:59 +0000 2025","1","Dalam rangka memperingati Hari Ulang Tahun Bhayangkara ke-79 unsur Forum Komunikasi Pimpinan Kecamatan (Forkopimcam) Singajaya bersama Majelis Ulama Indonesia (MUI) Kecamatan Singajaya dan para Dai Kamtibmas memberikan ucapan selamat. https://t.co/ACd8N1pGHS","1940308705444339724","https://pbs.twimg.com/media/Gu1cek6WQAE3GPl.jpg","","in","","0","0","0","https://x.com/undefined/status/1940308705444339724","1294127003067543552",
"1940307704062542152","Wed Jul 02 07:13:00 +0000 2025","1","Kapolres Labuhanbatu Hadiri Tabligh Akbar Peringatan 1 Muharram 1447 H Kapolres Labuhanbatu Bersama PJU menghadiri kegiatan Tabligh Akbar dalam rangka Peringatan Tahun Baru Islam 1 Muharram 1447 H / 2025 M yang diselenggarakan oleh Dewan Pimpinan Majelis Ulama Indonesia DP MUI https://t.co/9vbFeoT9gU","1940307704062542152","https://pbs.twimg.com/media/Gu1bkKKWoAAoxan.jpg","","in","","0","0","0","https://x.com/undefined/status/1940307704062542152","726342592980344836",
"1940271861629325757","Wed Jul 02 04:50:34 +0000 2025","0","Majelis Ulama Indonesia (MUI) mengajak masyarakat untuk menjaga kerukunan antar-umat beragama dengan saling menghargai akidah dan keyakinan masing-masing.https://t.co/uEt6SO28tj","1940271861629325757","","","in","","0","1","0","https://x.com/undefined/status/1940271861629325757","423220305",
"1940212790129828186","Wed Jul 02 00:55:51 +0000 2025","0","Ketua Majelis Ulama Indonesia (MUI) Kecamatan Kelapa Dua KH. Abdul Kholid mengucapkan Selamat Hari Bhayangkara ke-79 dengan tema Polri untuk Masyarakat. #HariBhayangkara79 #PolriUntukMasyarakat #PolsekKelapaDua https://t.co/2SHs0KCMC7","1940212790129828186","https://pbs.twimg.com/ext_tw_video_thumb/1940212635246510080/pu/img/_7IqYPuefQpd3IPP.jpg","","in","","0","0","0","https://x.com/undefined/status/1940212790129828186","1184042886326714368",
